event_time,event_id,target_table,is_hit,event_type,sub_type,type_operation,amount,policy_action,resolution_last,risk_score,rule,reason
2026-02-07 14:42:56,09565265-1c72-4514-8646-6a490c2ec2d3,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,26857.54,,,,,
2026-02-07 15:01:29,f04c2f98-c61e-4714-a7b6-0bbdee475beb,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,64486.52,,,,,
2026-02-07 15:37:11,975fe176-a4fa-4b9b-9c14-38c6461dda50,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,18974.93,,,,,
2026-02-07 16:08:38,bc35e072-451c-4cb5-aad8-840ba6d1ed42,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,58550.65,,,,,
2026-02-07 17:03:53,9f2b18f4-3214-4747-910a-7ed7ac77b7d7,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,33127.75,,,,,
2026-02-07 17:27:11,7ca904b1-b2f0-4126-8006-5232d041f5c4,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,72783.25,,,,,
2026-02-07 17:51:29,52819d11-d974-4039-ae4d-ea6c63174582,uko_event,True,PAYMENT,EDUCATION,EDUCATION_PAYMENT,173520.08,deny,allow,997,DENY нетипичная сумма оплаты курсов,education_payment_regular_hit
2026-02-07 18:22:26,93eee68d-2171-46eb-b2ff-998b4f11dc9d,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,2910.91,,,,,
2026-02-07 19:05:17,dd1716cd-0811-49b2-be68-c1131727b384,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,7006.21,,,,,
2026-02-07 19:29:35,28e68bc0-0ab6-4569-80ac-2bbb6c2d7dc0,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,22024.36,,,,,
2026-02-07 19:53:53,68a9a594-d43f-442b-a01d-64726fc97710,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,15034.67,,,,,
2026-02-08 08:00:00,88051816-4bd5-4467-baf9-13786e62a2c2,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,2147.16,,,,,
2026-02-08 08:24:18,56c8417e-80e5-415d-8e41-d49e434bc095,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1210.68,,,,,
2026-02-08 08:48:36,44abe26e-0481-40d1-8445-b53cb4318079,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1522.81,,,,,
2026-02-08 10:14:18,7d17de67-aa1a-4600-a82a-94b486c9f4d5,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,3422.88,,,,,
2026-02-08 10:26:42,43cf601b-e237-4aef-8d11-24b90113c6fc,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,2801.66,,,,,
2026-02-08 10:50:00,f1b80690-148c-4676-b388-6db5c9316d75,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,4230.79,,,,,
2026-02-08 11:45:15,35ea759d-8ae1-4b64-9f18-605562c9153b,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,81731.32,,,,,
2026-02-08 12:16:42,bd542687-4e3b-4ee1-a110-fd75dbc92052,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,583.39,,,,,
2026-02-08 12:52:24,9794384d-9018-424d-8f4c-674ebbf65105,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,871.70,,,,,
2026-02-08 13:11:57,3e7e4baf-3d68-4da2-aa79-5ceb73eac165,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,10153.16,,,,,
2026-02-08 13:35:15,8c9c0d46-8b3d-413b-a6de-f8d03a2fb087,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,4782.58,,,,,
2026-02-08 14:18:06,dd20da5d-fcbe-48a1-8090-813f6d6e1415,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1041.21,,,,,
2026-02-08 14:42:24,309d2922-42bd-48b0-8b1c-cf91e76a93e5,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,4349.06,,,,,
2026-02-08 15:01:57,3df7060d-b812-4bb6-bc26-528904948f48,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,70473.53,,,,,
2026-02-08 15:13:21,484f53bb-88e2-4e0c-9038-84b8669461fb,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,9005.36,,,,,
2026-02-08 15:37:39,de78f980-3eb0-47ad-a2ee-0d9ff4718828,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,106982.76,,,,,
2026-02-08 17:03:21,5bba0fa6-b8fe-4f4e-b857-b2ac2065350f,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,8691.38,,,,,
2026-02-08 17:27:39,fa22e4b5-0d6c-43fd-be93-eb21d1b18e28,uko_event,True,PAYMENT,EDUCATION,EDUCATION_PAYMENT,37676.91,deny,allow,709,DENY нетипичная сумма оплаты курсов,education_payment_regular_hit
2026-02-08 17:39:03,2d609fa3-a62f-468a-b6fa-4077865ef8c5,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,3106.01,,,,,
2026-02-08 18:58:36,4ab2a78d-8ef6-4310-aa08-ecb12e89e715,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,4951.17,,,,,
2026-02-08 19:05:45,39a1e0b3-0734-488f-90cf-ad01da851666,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,31616.55,,,,,
2026-02-08 19:29:03,459ac57d-cba7-4067-ab7d-a8c9fa9ad0a1,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,7144.51,,,,,
2026-02-09 08:00:28,d1ad3e48-e8de-4f38-b446-ca97a7e52dca,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1826.66,,,,,
2026-02-09 08:24:46,59bc052b-5aee-4e1f-a692-64631dc21b3c,cards_event,True,PURCHASE,PURCHASE,CARD_PURCHASE,2957.29,deny,deny,653,CARD_DENY крупная покупка образовательных услуг после cash-in,education_payment_regular_hit
2026-02-09 08:36:10,d5d04bcc-28b0-45d2-bd4d-dc9e6d6d8020,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,10405.54,,,,,
2026-02-09 10:02:52,70149f06-a354-4ec4-8309-a4161ba51bce,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,31360.47,,,,,
2026-02-09 10:26:10,5a80ccdf-4c51-4116-be21-0dab24df0f59,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,24353.50,,,,,
2026-02-09 10:50:28,7018ed51-3010-42aa-a21c-0d54e7bad19d,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,28573.84,,,,,
2026-02-09 11:21:25,313b7e93-165f-456c-91ac-f47b764cd893,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,55078.96,,,,,
2026-02-09 11:45:43,5632a78a-9674-4f16-bc0c-0cee5796ce94,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,92068.88,,,,,
2026-02-09 12:52:52,2f86cc32-d1f8-4947-8f98-8aefb28e57df,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,55814.63,,,,,
2026-02-09 13:11:25,f0b33c86-d3a2-485c-823c-e277d60ada6f,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,69451.76,,,,,
2026-02-09 13:23:49,282a76a4-e25b-4950-909b-d4a688ed2579,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,40857.18,,,,,
2026-02-09 13:47:07,06309537-6a84-430e-80ca-ef12d8f92887,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,36576.96,,,,,
2026-02-09 15:13:49,f941074c-8227-460e-943f-5cb197c2b0ed,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,4438.17,,,,,
2026-02-09 15:37:07,f5228599-4f42-419a-bdfc-0be85a4bcd1f,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,6754.06,,,,,
2026-02-09 15:49:31,44c9d64e-6787-40ab-9028-1182061d236f,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,8355.54,,,,,
2026-02-09 16:08:04,087ba4ae-e28c-4ba1-8046-7ecea53c24c9,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,20499.80,,,,,
2026-02-09 16:32:22,8e1957e1-c8a7-48ec-b7af-758cc265c0b2,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,25795.92,,,,,
2026-02-09 17:15:13,8f2b87fe-b8d0-4ee3-a2eb-1b0b266ae258,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,42186.99,,,,,
2026-02-09 17:39:31,f06310cf-55e7-4933-8449-cb034fa0a2e3,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,143848.45,,,,,
2026-02-09 18:34:46,b5c4126a-ed48-4244-879f-5debed5ba348,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,29518.97,,,,,
2026-02-09 18:58:04,fe56d22b-13d3-43b7-adf3-e369159115bc,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,43940.51,,,,,
2026-02-09 19:05:13,cdd476c4-56e3-4469-9883-f5c70bf4ae85,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,39703.98,,,,,
2026-02-10 08:00:56,58768e3e-f6ae-45de-81b7-45b217685c27,cards_event,True,PURCHASE,PURCHASE,CARD_PURCHASE,27110.13,deny,deny,789,CARD_DENY крупная покупка образовательных услуг после cash-in,education_payment_regular_hit
2026-02-10 08:12:20,4e02f59d-5482-4a63-95d9-f8d4c07d7373,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,20927.90,,,,,
2026-02-10 08:36:38,61c52c20-32c9-4f1e-a1c9-8809512e3d2b,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,19731.74,,,,,
2026-02-10 09:31:53,6098790d-b364-4cc7-ad34-6639e7ec2d76,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,136037.76,,,,,
2026-02-10 09:55:11,ec2e05d9-cffd-4882-9092-7e9d98b245f9,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,118946.41,,,,,
2026-02-10 10:02:20,3cd96451-fb45-4269-8580-a9dcd684f842,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,56634.91,,,,,
2026-02-10 11:21:53,59cc6cd4-c24f-4606-a497-64e69a479239,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,77100.70,,,,,
2026-02-10 11:57:35,0915fed6-71bd-4296-8c79-0842b90634f3,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,65280.91,,,,,
2026-02-10 12:28:02,19ddfc2f-daae-4ef9-b402-a74c12b2b091,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,10697.79,,,,,
2026-02-10 13:23:17,0705bd72-8ab0-448c-a458-78f9e41533af,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,5833.84,,,,,
2026-02-10 13:47:35,359917cb-f4cb-43d9-9379-b079810edb3b,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,6349.61,,,,,
2026-02-10 13:59:59,1abca4bc-78e1-47f5-bcb4-83df37f591fc,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,22453.23,,,,,
2026-02-10 14:42:50,baa3642e-4c82-44f7-a9d2-94e613d519c3,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,5717.04,,,,,
2026-02-10 15:13:17,73a1c197-4fd4-4025-a519-ae85a9d77118,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,129746.40,,,,,
2026-02-10 15:49:59,5b45baf7-3714-4307-870e-3fc9f79a1fcd,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,44928.56,,,,,
2026-02-10 16:08:32,857c9457-482d-4be8-8913-951034e473b9,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,55333.97,,,,,
2026-02-10 16:44:14,8b8387e3-0b07-4281-a0eb-8a1e9c33ae39,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,84018.15,,,,,
2026-02-10 17:15:41,9a898fd1-6ede-4984-b59b-5d85ea929fa5,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,30128.04,,,,,
2026-02-10 18:10:56,6fd33b72-2c95-45fa-b36c-24a7bf14778d,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,6488.31,,,,,
2026-02-10 18:34:14,160d10ee-2267-47ee-abfd-7a781840f9f0,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,3659.99,,,,,
2026-02-10 18:46:38,75ef795b-d210-480d-b6ec-94aaaf0f38e6,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,10626.85,,,,,
2026-02-10 18:58:32,18fb7108-66d1-48d8-a723-f55c5c0c45ae,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,4230.84,,,,,
2026-02-10 19:29:29,a8779f17-d25a-4784-9e5f-e99244285a12,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,4721.29,,,,,
2026-02-11 08:12:48,379014cf-ea2e-494f-9c69-22642a59b7b2,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,860.26,,,,,
2026-02-11 08:36:06,0bfb3e50-8659-4ae9-af32-8b4dfd632496,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,460.79,,,,,
2026-02-11 09:07:03,86cf42a2-7866-4653-940a-07357eeef4ab,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,9342.83,,,,,
2026-02-11 09:31:21,16596a30-766d-45cd-8b22-6ea5f4eb2f50,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,11948.86,,,,,
2026-02-11 09:55:39,5157762c-85b0-41a2-8d1c-18c575bb0ea9,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,12330.67,,,,,
2026-02-11 11:09:27,5a341775-7d77-4591-a093-c3dfeb007699,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,14084.83,,,,,
2026-02-11 11:21:21,a928cc75-a9de-4b9e-9b71-8d5d2a6fb181,uko_event,True,PAYMENT,EDUCATION,EDUCATION_PAYMENT,10183.94,deny,allow,999,CARD_DENY крупная покупка образовательных услуг после cash-in,education_payment_regular_hit
2026-02-11 11:33:45,78a3d5fc-69af-413b-a176-cb9e8d843856,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,22096.35,,,,,
2026-02-11 11:57:03,a1782f78-2cfb-4d84-a79c-578a18ab4c0a,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,34536.38,,,,,
2026-02-11 12:52:18,cbbc8677-4938-418c-8b56-25731895a8ee,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1338.99,,,,,
2026-02-11 13:23:45,de4f7043-4b49-45f6-b655-4222603e418c,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,12520.89,,,,,
2026-02-11 13:59:27,2db28e06-351c-4695-ab4d-0bd1c940fae3,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,9563.70,,,,,
2026-02-11 14:18:00,9a04dd20-66e2-4648-af94-549502ce66ce,cards_event,True,PURCHASE,PURCHASE,CARD_PURCHASE,171399.14,deny,allow,689,DENY новый образовательный получатель и высокий риск устройства,education_payment_risk
2026-02-11 14:42:18,2f8a551d-b378-4e50-8c75-df46fda73a7a,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,3430.37,,,,,
2026-02-11 14:54:42,3b74e8bf-5b15-4aad-914c-7cae90a204a2,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,2428.80,,,,,
2026-02-11 15:25:09,3edf5812-32d6-4718-a1e8-e89fea3058c8,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,110914.53,,,,,
2026-02-11 16:08:00,48f29a32-bd42-4112-89f6-1e26e590e48d,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1352.00,,,,,
2026-02-11 16:20:24,87d10e08-700e-4957-9382-12b8f35c16a8,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1558.42,,,,,
2026-02-11 16:44:42,52b4a29e-d7b8-4f29-8209-ef2b48ec3b5b,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1010.61,,,,,
2026-02-11 17:39:57,e6cbfea2-161b-4503-8505-fdf57c2100c9,uko_event,True,PAYMENT,EDUCATION,EDUCATION_PAYMENT,29947.18,deny,allow,981,DENY регулярные платежи образовательной платформе с высоким риском,education_payment_risk
2026-02-11 18:10:24,4be1a567-9c21-47ec-b667-837036ebd431,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,6764.64,,,,,
2026-02-11 18:46:06,a0498c27-23ca-4e86-8c43-27cf7658331b,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,7143.28,,,,,
2026-02-11 19:05:39,eb544775-7861-453d-b16a-1ce0791f8e17,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,80390.36,,,,,
2026-02-12 09:07:31,cbece99d-eb6b-40a7-b10c-f98aac4ac697,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,20685.07,,,,,
2026-02-12 09:31:49,a0368d41-01c2-4142-a1c3-b94477073217,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,20410.68,,,,,
2026-02-12 09:43:13,1d06c009-9e6f-46f2-8bfd-ab73f943a851,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,11805.61,,,,,
2026-02-12 10:02:46,9cb2236f-2ce9-434e-87f4-ae28d0fbb25e,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,13039.15,,,,,
2026-02-12 11:09:55,918ee8f1-8c37-4b86-9302-573a38219c71,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,154945.47,,,,,
2026-02-12 11:33:13,6a7f6aa8-5ecd-4f9f-b653-005cddf75cb5,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,117750.15,,,,,
2026-02-12 12:28:28,f01fd443-acd9-4690-ab62-80c095c2f891,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,80544.46,,,,,
2026-02-12 12:52:46,641f7a8b-c1f0-45c4-9c62-97bd92f3e512,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,71789.85,,,,,
2026-02-12 13:59:55,812deb47-b227-4769-9f05-18d67bfcee94,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,56218.36,,,,,
2026-02-12 14:18:28,5b7b0804-a24c-470e-8a43-7afab960f313,cards_event,True,PURCHASE,PURCHASE,CARD_PURCHASE,4962.89,deny,allow,767,DENY оплата обучения после смены устройства,education_payment_regular_hit
2026-02-12 14:30:52,88a7aaa6-d675-4e24-be48-efbee2017990,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,2917.92,,,,,
2026-02-12 14:54:10,142a459a-9713-4be1-a5b2-156cd8358360,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1739.36,,,,,
2026-02-12 16:20:52,c8e6c809-5979-4e88-8556-6b68d2a49395,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,10552.25,,,,,
2026-02-12 16:44:10,b3ba9cb9-887a-4e1b-aaca-344f68d33fcd,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,20178.67,,,,,
2026-02-12 16:56:34,a1813d58-7c81-4242-be2e-3b7bbb9efab6,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,21750.44,,,,,
2026-02-12 17:15:07,56d7b27d-f295-4778-9828-e7b832876484,uko_event,True,PAYMENT,EDUCATION,EDUCATION_PAYMENT,189105.85,deny,allow,695,DENY регулярные платежи образовательной платформе с высоким риском,education_payment_risk
2026-02-12 17:39:25,f90dd9fa-c56a-40a7-b0ea-233fe0e04cd5,uko_event,True,PAYMENT,EDUCATION,EDUCATION_PAYMENT,90157.29,deny,allow,838,DENY новый образовательный получатель и высокий риск устройства,education_payment_risk
2026-02-12 18:22:16,c8efc94f-37aa-41cb-8d71-3c692ab20c27,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,76070.85,,,,,
2026-02-12 18:46:34,fce00693-8336-4c95-b9cb-5a07eda9502b,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,81992.34,,,,,
2026-02-12 19:05:07,5478a01f-6a65-4e06-b85e-422c8c87b356,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,15753.73,,,,,
2026-02-12 19:17:31,e4a2bab8-9274-4feb-926e-7a08e0823adc,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,23381.29,,,,,
2026-02-12 19:41:49,554da372-9ec8-4374-bdba-2b851c634f88,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,24336.30,,,,,
2026-02-13 08:36:32,bf3bd697-bc79-4af3-a563-479323bc23c1,cards_event,True,PURCHASE,PURCHASE,CARD_PURCHASE,51546.23,deny,deny,939,DENY регулярные платежи образовательной платформе с высоким риском,education_payment_risk
2026-02-13 09:07:59,21226eb7-1371-4eff-9c3d-e94bc9e58ce7,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,76643.96,,,,,
2026-02-13 09:19:23,bfb225f3-7485-48a9-978a-c7ce8f284dc0,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,47409.06,,,,,
2026-02-13 09:43:41,3fb20875-64f5-4488-b737-f5ed178b7a6f,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,85816.81,,,,,
2026-02-13 10:02:14,4a3a5789-91bf-4c48-b506-8e67ed29bba7,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,77059.93,,,,,
2026-02-13 10:38:56,84ad4382-8902-4bbe-9db4-876be1d49bf5,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,94062.57,,,,,
2026-02-13 11:09:23,ef247b00-441f-4bf7-b4f1-dcb41951521f,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,27486.81,,,,,
2026-02-13 12:04:38,5403a8f2-737c-4bab-b278-a23f68bf1d57,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,2504.26,,,,,
2026-02-13 12:28:56,8ac2ef2c-87ba-47a4-ad3e-fb21416850de,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,6633.27,,,,,
2026-02-13 12:40:20,0fb24ffe-270c-4caa-856d-edeb7982c77d,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1628.52,,,,,
2026-02-13 14:06:02,0372ab3f-a230-40e1-b5ac-5014f631e48c,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,15616.61,,,,,
2026-02-13 14:30:20,5982d8d1-48d5-43eb-8fc2-5fd6fc79c303,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,17092.72,,,,,
2026-02-13 14:54:38,cd2e528c-f3e0-4212-b2cb-5bc83b6b6209,cards_event,True,PURCHASE,PURCHASE,CARD_PURCHASE,35269.62,deny,allow,691,DENY оплата обучения после смены устройства,education_payment_regular_hit
2026-02-13 15:25:35,3daa2681-d113-4f0b-b88e-11b0d342edd2,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,105874.46,,,,,
2026-02-13 15:49:53,64140b8e-b441-4ffd-b1e3-72a529bfa60c,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,116757.39,,,,,
2026-02-13 16:56:02,f5c98c6e-5729-4eaa-a84a-81a2863d6b81,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,37637.17,,,,,
2026-02-13 17:15:35,0977b251-6cb6-45e2-9e19-fed35417cb93,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,77472.71,,,,,
2026-02-13 17:51:17,3e49de49-4c3e-411a-9739-a17e454b57a9,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,55942.04,,,,,
2026-02-13 18:22:44,f012a913-ac3c-4e89-a989-4d44c5759594,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,7409.78,,,,,
2026-02-13 19:17:59,0c1c30c0-d9ad-4ce3-b35c-f254f4885198,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,20661.46,,,,,
2026-02-13 19:41:17,914797a9-a3e4-40f0-b1e7-609f2cc006b6,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,18125.61,,,,,
2026-02-13 19:53:41,3cfab778-e389-48ae-81e0-b83023d5ab20,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,17469.61,,,,,
2026-02-14 08:12:42,d311f3f4-531c-450d-939d-e83b786e4821,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1013.17,,,,,
2026-02-14 08:48:24,0669dad8-679c-4e3a-8781-4426bd978b45,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,808.71,,,,,
2026-02-14 09:19:51,d45258f7-12f5-46ba-a444-1dba4cfee8a7,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,11255.37,,,,,
2026-02-14 10:02:42,90b7c654-c9db-4c23-b9c6-0b1490c09db2,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1212.34,,,,,
2026-02-14 10:14:06,c28f5f70-0659-419e-9eb0-b8986b49526a,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,5940.10,,,,,
2026-02-14 10:38:24,02829694-4306-4b61-9545-e5c555760d09,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,2784.41,,,,,
2026-02-14 11:33:39,34badbe5-6980-4e9c-bf7a-a7b8f10129bf,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,37537.17,,,,,
2026-02-14 12:04:06,cba8aad9-aa5b-4f69-bad4-b7e72468455b,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1074.67,,,,,
2026-02-14 12:16:30,4f1c84a6-296f-4683-a89e-246b34703385,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,857.10,,,,,
2026-02-14 12:40:48,b24c0488-a018-4ac1-ad35-075cf47bf251,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1957.65,,,,,
2026-02-14 13:59:21,8906d3a4-6462-42a4-82a8-bab7284c8af9,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,14381.89,,,,,
2026-02-14 14:06:30,076649b0-ab71-456c-9107-37fce79c17a3,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,5089.93,,,,,
2026-02-14 14:30:48,59ff8778-3d4c-46ee-a348-a2818ccd266e,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,7674.75,,,,,
2026-02-14 15:01:45,d0c2960c-21c4-4689-a859-fb2a6913902f,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,16551.04,,,,,
2026-02-14 15:25:03,bf495c2a-247c-43e0-8b43-1a5af46cb397,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,76209.18,,,,,
2026-02-14 15:49:21,1a6fe919-ba89-4926-b457-7a160df5fbc2,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,67829.36,,,,,
2026-02-14 16:32:12,cfb78a37-f872-4978-859f-bbbdb8e27611,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1803.63,,,,,
